study_id,id,title,authors,year,doi,arxiv_id,relevance_score,pdf_status,download_url,source_db,batch
P059,P01_0276,Bidirectional transparency in human-agent communications: effects of direction and level of transparency,"Xu, X.; Yu, R.; Yuan, M.; Zheng, J.",2026,10.1080/00140139.2025.2456535,,3,paywalled-confirmed,https://doi.org/10.1080/00140139.2025.2456535,,X-inaccessible-or-paywalled
P060,P01_0278,Heterogeneous Value Alignment Evaluation for Large Language Models,"Zhang, Z.; Zhang, C.; Liu, N.; Qi, S.; Rong, Z.; Zhu, S.-C.; Yang, Y.",2026,10.1007/978-3-032-00800-8_34,,3,downloaded,https://doi.org/10.1007/978-3-032-00800-8_34,,C1-doi-rel3
P061,P01_0283,A Stance Benchmark for Evaluating Value Alignment in LLMs across Sensitive Domains,"Liu, Z.; Gao, Y.; Chen, B.; Zhao, X.",2026,10.1145/3804601.3804671,,3,downloaded,https://doi.org/10.1145/3804601.3804671,,C1-doi-rel3
P062,P01_0287,"The phygital intelligence value experience (PHIVE) matrix: the good, the bad, and the ugly of AI marketing for customer experience design","Batat, W.",2026,10.1080/0965254X.2026.2682414,,3,paywalled-confirmed,https://doi.org/10.1080/0965254X.2026.2682414,,X-inaccessible-or-paywalled
P064,P01_0293,Anthropomorphic traits and user loyalty: exploring the mediating role of perceived value in chatbot usage in China,"Xi, Y.; Deng, T.",2026,10.1080/1369118X.2025.2557549,,3,paywalled-confirmed,https://doi.org/10.1080/1369118X.2025.2557549,,X-inaccessible-or-paywalled
P067,P01_0306,Human-AI Interaction in LLM,"Zakershahrak, M.",2026,10.1007/978-981-95-3658-0_72,,3,paywalled,https://doi.org/10.1007/978-981-95-3658-0_72,,C1-doi-rel3
P068,P01_0307,LLM ethics benchmark: a three-dimensional assessment system for evaluating moral reasoning in large language models,"Jiao, J.; Afroogh, S.; Murali, A.; Chen, K.; Atkinson, D.; Dhurandhar, A.",2025,10.1038/s41598-025-18489-7,,3,downloaded,https://doi.org/10.1038/s41598-025-18489-7,,C1-doi-rel3
P070,P01_0310,"Charting cross-cultural AI perception: An exploratory study of expectations, risk–benefit trade-offs, and values in Germany and China","Brauner, P.; Glawe, F.; Liehner, G.L.; Vervier, L.; Ziefle, M.",2026,10.1016/j.actpsy.2026.107094,,3,downloaded,https://doi.org/10.1016/j.actpsy.2026.107094,,C1-doi-rel3
P071,P01_0311,High-Dimensional Data Stream Classification: Improving Random Patch Online Ensemble Classifier,"Bensaoula, H.I.; Nait Bahloul, S.",2025,10.30880/jscdm.2025.06.03.011,,3,downloaded,https://doi.org/10.30880/jscdm.2025.06.03.011,,C1-doi-rel3
P072,P01_0312,Adaptive Prompt Elicitation for Text-to-Image Generation,"Wen, X.; Hegemann, L.; Jin, X.; Ma, S.; Oulasvirta, A.",2026,10.1145/3742413.3789149,,3,downloaded,https://doi.org/10.1145/3742413.3789149,,C1-doi-rel3
P073,P01_0313,Composable Assurance for AI Alignment: A Framework for Propagating Formal Safety Properties Through MLOps,"Zhao, X.",2026,10.1609/aaai.v40i44.41151,,3,downloaded,https://doi.org/10.1609/aaai.v40i44.41151,,C1-doi-rel3
P077,P01_0322,"Governing Generative AI for Healthy Ageing: A Normative Conceptual Framework for Societal Alignment, Epistemic Authority, and Value Convergence in Geriatric Care","Alves Ferreira, J.M.; Tukaiev, S.; Giannouli, V.",2026,10.3390/healthcare14121660,,3,downloaded,https://doi.org/10.3390/healthcare14121660,,C1-doi-rel3
P079,P01_0325,Stability of value perception: minimal influence of framing on moral attributions to a humanoid robot,"Marchesi, S.; Ciupin´ska, K.; De Tommaso, D.; Wykowska, A.",2026,10.1038/s41598-025-28831-8,,3,downloaded,https://doi.org/10.1038/s41598-025-28831-8,,C1-doi-rel3
P081,P01_0329,A Mathematical Framework for Wise AI,"Grijalva, S.; Grijalva, N.",2026,10.1109/SoutheastCon63549.2026.11476287,,3,downloaded,https://doi.org/10.1109/SoutheastCon63549.2026.11476287,,C1-doi-rel3
P082,P01_0334,Research on the Construction and Educational Application of a Comprehensive Ideological and Political Model Based on Value Alignment Reinforcement Learning,"Zhang, M.",2025,10.1145/3770445.3770484,,3,downloaded,https://doi.org/10.1145/3770445.3770484,,C1-doi-rel3
P083,P01_0335,Generative Artificial Intelligence for Social Impact,"Kong, L.; Kim, C.W.; Choo, D.; Tambe, M.",2026,10.1109/MIS.2026.3652763,,3,downloaded,https://doi.org/10.1109/MIS.2026.3652763,,C1-doi-rel3
P085,P01_0339,Are Conversational AI Agents the Way Out? Co-Designing Reader-Oriented News Experiences with Immigrants and Journalists,"Zhang, Y.; Gao, G.",2026,10.1145/3772318.3791120,,3,downloaded,https://doi.org/10.1145/3772318.3791120,,C1-doi-rel3
P086,P01_0340,Should LLM Safety be More Than Refusing Harmful Instructions?,"Maskey, U.; Dras, M.; Naseem, U.",2026,10.1007/s10994-026-07107-w,,3,downloaded,https://doi.org/10.1007/s10994-026-07107-w,,C1-doi-rel3
P087,P01_0343,“Turning right”? An experimental study on the political value shift in large language models,"Liu, Y.; Panwang, Y.; Gu, C.",2025,10.1057/s41599-025-04465-z,,3,downloaded,https://doi.org/10.1057/s41599-025-04465-z,,C1-doi-rel3
P088,P01_0345,Generating the language of AI harms: mapping guardrails using critical code studies,"Ciston, S.",2026,10.1007/s00146-026-02922-0,,3,downloaded,https://doi.org/10.1007/s00146-026-02922-0,,C1-doi-rel3
P089,P01_0346,Non-Ideal Foundations for Preference-Based AI Alignment,"Pattison, C.",2026,10.1007/s13347-026-01102-8,,3,downloaded,https://doi.org/10.1007/s13347-026-01102-8,,C1-doi-rel3
P094,P01_0363,"Fostering AI alignment through blockchain, proof of personhood and zero knowledge proofs","Neulinger, A.; Sparer, L.",2025,10.1007/s10586-025-05729-8,,3,downloaded,https://doi.org/10.1007/s10586-025-05729-8,,C1-doi-rel3
P099,P01_0380,AI and disabled people’s independent living: a framework for analysis,"Mladenov, T.",2026,10.1007/s00146-025-02642-x,,3,downloaded,https://doi.org/10.1007/s00146-025-02642-x,,C1-doi-rel3
P102,P01_0386,Beyond ‘Basic’ AI-Animal Alignment,"Coghlan, S.; Parker, C.",2026,10.1007/s13347-026-01039-y,,3,downloaded,https://doi.org/10.1007/s13347-026-01039-y,,C1-doi-rel3
P103,P01_0387,FormFactory: An Interactive Benchmarking Suite for Multimodal Form-Filling Agents,"Li, B.; Wang, Y.; Fei, H.; Li, J.; Ji, W.; Lee, M.-L.; Hsu, W.",2025,10.1145/3746027.3758285,,3,downloaded,https://doi.org/10.1145/3746027.3758285,,C1-doi-rel3
P104,P01_0389,FROM ENGINEERING ETHICS TO ETHICAL ENGINEERING LEVERAGING AI FOR GOVERNING EMERGING TECHNOLOGIES,"Wang, D.",2025,10.17323/2587-8719-2025-4-47-67,,3,downloaded,https://doi.org/10.17323/2587-8719-2025-4-47-67,,C1-doi-rel3
P106,P01_0393,The super moral status of artificial superintelligence,"Llorca Albareda, J.; Rueda, J.; Lara, F.",2026,10.1007/s11098-026-02572-4,,3,downloaded,https://doi.org/10.1007/s11098-026-02572-4,,C1-doi-rel3
P108,P01_0399,"Survival egoism: we are, they will be","Castiglione Ferrari, T.",2026,10.1007/s00146-026-02866-5,,3,downloaded,https://doi.org/10.1007/s00146-026-02866-5,,C1-doi-rel3
P114,P01_0414,Moral Endogeneity in Artificial Intelligence from the Perspective of Moral Development: A Case Study of Large Language Models,"Zhang, Y.; Xu, X.; Gou, H.; Zhang, X.",2026,10.16719/j.cnki.1671-6981.20260103,,3,downloaded,https://doi.org/10.16719/j.cnki.1671-6981.20260103,,C1-doi-rel3
P116,P01_0417,The Roles of Fairness and Effectiveness in Promoting Legitimacy and Cooperation with Security Robotic Authority,"Ye, X.; Robert, L.P.",2026,10.1145/3757279.3788657,,3,downloaded,https://doi.org/10.1145/3757279.3788657,,C1-doi-rel3
P117,P01_0418,Investigating Temperature and Reasoning Effort in AI Alignment with Human Judgment,"Schmidt, L.; Pehlke, M.; Jansen, M.",2026,10.1007/978-3-032-04160-9_18,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-032-04160-9_18,,X-inaccessible-or-paywalled
P119,P01_0423,"More Women, Same Stereotypes: Unpacking the Gender Bias Paradox in Large Language Models","Chen, E.; Zhan, R.-J.; Lin, Y.-B.; Chen, H.-H.",2025,10.1145/3746252.3760969,,3,downloaded,https://doi.org/10.1145/3746252.3760969,,C1-doi-rel3
P120,P01_0425,Automatic Construction Method for Ideological and Political Teaching Cases Based on Educational Large Models Enhanced by Chain-of-Thought Reasoning,"Han, C.",2026,10.1145/3802133.3802212,,3,downloaded,https://doi.org/10.1145/3802133.3802212,,C1-doi-rel3
P121,P01_0426,Toward a relational paradigm for AI safety: relational synchrony in the heart-inspired dual-layer architecture (HIDLA),"Ono, M.",2026,10.1007/s00146-026-03009-6,,3,downloaded,https://doi.org/10.1007/s00146-026-03009-6,,C1-doi-rel3
P122,P01_0428,On the Troubled Relation Between AI Ethics and AI Safety,"Häggström, O.",2026,10.1002/9781394258840.ch20,,3,downloaded,https://doi.org/10.1002/9781394258840.ch20,,C1-doi-rel3
P123,P01_0431,How Aligned are Humans and Large Language Models in Evaluating Computational Thinking Tasks?,"Asgari, M.; Mannila, L.; Strömbäck, F.",2026,10.1007/978-3-032-01222-7_9,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-032-01222-7_9,,X-inaccessible-or-paywalled
P126,P01_0440,AI ageism and its consequence: Benevolent ageist attitudes expressed by LLMs could reinforce ageism in humans,"Chen, Z.; Liu, C.; Ren, Y.; Song, G.; Zhang, X.",2025,10.1016/j.chbr.2025.100827,,3,downloaded,https://doi.org/10.1016/j.chbr.2025.100827,,C1-doi-rel3
P127,P01_0441,ResVaRe: Parameter-efficient fine-tuning for large language models via cross-layer residual vector adaptation and representation editing,"Wang, Y.; Li, Y.; Wang, Y.",2026,10.1016/j.neunet.2026.109273,,3,downloaded,https://doi.org/10.1016/j.neunet.2026.109273,,C1-doi-rel3
P132,P01_0448,Cloud Platforms in Transition: AI Agents as Intelligent Intermediaries Disrupting the Traditional Saas Subscription Model,"Khan, S.; Sharma, S.",2026,10.1109/ICCCES62661.2026.11437322,,3,downloaded,https://doi.org/10.1109/ICCCES62661.2026.11437322,,C1-doi-rel3
P133,P01_0453,Optimising multi-value alignment: a multi-objective evolutionary strategy for normative multi-agent systems,"Riad, M.; de Carvalho, V.R.; Golpayegani, F.",2025,10.1007/s00521-024-10625-0,,3,downloaded,https://doi.org/10.1007/s00521-024-10625-0,,C1-doi-rel3
P134,P01_0457,On AI Alignment and the Later Wittgenstein: a Response To Sorin Bangu,"Pérez-Escobar, J.A.; Sarikaya, D.",2025,10.1007/s13347-025-00993-3,,3,downloaded,https://doi.org/10.1007/s13347-025-00993-3,,C1-doi-rel3
P137,P01_0467,Culturally-Grounded Multi-dimensional Alignment of LLMs with Chinese Social Values,"Han, L.; Xu, Y.; Qian, Y.",2026,10.1007/978-981-95-8525-0_14,,3,paywalled-confirmed,https://doi.org/10.1007/978-981-95-8525-0_14,,X-inaccessible-or-paywalled
P141,P01_0474,Preserving the Integrity of Evidence-Based Social Work in the Age of AI: A Proposed Ethical Framework,"Ricciardelli, L.A.; Loy, A.; Bantry-White, E.",2026,10.1080/26408066.2025.2587092,,3,downloaded,https://doi.org/10.1080/26408066.2025.2587092,,C1-doi-rel3
P145,P01_0479,How smart companions reshape psychological well-being in later life: the role of artificial intelligence technology in mental health during senior years,"Luan, B.; Li, Y.",2026,10.1186/s12889-026-26328-1,,3,downloaded,https://doi.org/10.1186/s12889-026-26328-1,,C1-doi-rel3
P147,P01_0484,Networked Two-Way Communication Channels (NTCC): A Dynamic Semantic Indexing Framework for UI Design and AI Alignment,"Chong, L.",2026,10.1007/978-3-032-13184-3_10,,3,downloaded,https://doi.org/10.1007/978-3-032-13184-3_10,,C1-doi-rel3
P148,P01_0485,"‘Systematic Alignment Decay’: a robust, technology-agnostic hazard associated with the advancement and proliferation of artificial intelligence","Kelters, B.",2026,10.1007/s00146-026-03055-0,,3,downloaded,https://doi.org/10.1007/s00146-026-03055-0,,C1-doi-rel3
P149,P01_0487,Beyond Chat: A Design Strategy for Enhancing Alignment Between User Requirements and AI Support in Online Decision-Making,"Zheng, Z.; You, W.; Shao, Y.; Zhou, M.; Zhao, X.; Ye, Y.; Lu, Y.; Zhou, Z.; Sun, L.",2026,10.1080/10447318.2026.2623219,,3,downloaded,https://doi.org/10.1080/10447318.2026.2623219,,C1-doi-rel3
P154,P01_0501,Training Child Helpline Counselors with Value-Integrated Chat Simulations,"Al Owayyed, M.; Brinkman, W.-P.; Guan, K.W.; Keijsers, L.; Tielman, M.L.",2026,10.1080/10447318.2026.2645437,,3,downloaded,https://doi.org/10.1080/10447318.2026.2645437,,C1-doi-rel3
P155,P01_0502,Specify Privacy Yourself: Assessing Inference-Time Personalized Privacy Preservation Ability of Large Vision-Language Models,"Wang, X.; Yi, X.; Xie, X.; Jia, J.",2025,10.1145/3746027.3758156,,3,downloaded,https://doi.org/10.1145/3746027.3758156,,C1-doi-rel3
P156,P01_0504,"A Two-Step, Multidimensional Account of Deception in Language Models","Dung, L.",2026,10.1007/s10670-025-01017-4,,3,downloaded,https://doi.org/10.1007/s10670-025-01017-4,,C1-doi-rel3
P158,P01_0508,Scaling Up AI Alignment,"Singh, A.",2026,10.1609/aaai.v40i46.41335,,3,downloaded,https://doi.org/10.1609/aaai.v40i46.41335,,C1-doi-rel3
P160,P01_0511,Learning the value systems of agents with preference-based and inverse reinforcement learning,"Holgado-Sánchez, A.; Billhardt, H.; Fernández, A.; Ossowski, S.",2026,10.1007/s10458-026-09732-0,,3,downloaded,https://doi.org/10.1007/s10458-026-09732-0,,C1-doi-rel3
P161,P01_0512,VC-Soup: Value-Consistency Guided Multi-Value Alignment for Large Language Models,"Xu, H.; Wu, L.; Wang, Y.; Hou, M.; Wu, H.; Zhang, Z.; Wang, M.",2026,10.1145/3774904.3793058,,3,downloaded,https://doi.org/10.1145/3774904.3793058,,C1-doi-rel3
P165,P01_0521,Decentralized Value Systems Agreements,"Hernández-Sánchez, A.; Criado, N.; Heras, S.; Rebollo, M.; Such, J.",2026,10.65109/FXWO5737,,3,downloaded,https://doi.org/10.65109/FXWO5737,,C1-doi-rel3
P174,P01_0541,TouchAI: Exploring human–AI perceptual alignment in touch through language model representations,"Zhong, S.; Gatti, E.; Cho, Y.; Obrist, M.",2026,10.1016/j.ijhcs.2026.103765,,3,downloaded,https://doi.org/10.1016/j.ijhcs.2026.103765,,C1-doi-rel3
P175,P01_0544,Towards culture driven artificial intelligence to bridge the cultural cognition gap,"Younas, A.; Zeng, Y.",2026,10.1007/s44163-026-01060-2,,3,downloaded,https://doi.org/10.1007/s44163-026-01060-2,,C1-doi-rel3
P177,P01_0551,"On the Interplay of Human-AI Alignment, Fairness, and Performance Trade-Offs in Medical Imaging","Luo, H.; Zhou, Z.; Shu, S.Z.; Mortanges, A.P.D.; Berke, R.; Reyes, M.",2026,10.1007/978-3-032-05185-1_41,,3,downloaded,https://doi.org/10.1007/978-3-032-05185-1_41,,C1-doi-rel3
P180,P01_0561,Out of time for the version of record: designing living knowledge infrastructure for AI-accelerated scholarship,"AlAhmad, H.",2026,10.1007/s00146-026-03126-2,,3,downloaded,https://doi.org/10.1007/s00146-026-03126-2,,C1-doi-rel3
P183,P01_0569,Aligning explanations with human values: context-sensitive trust calibration in AI decision systems,"Singh, S.; Siemon, D.",2026,10.1080/0144929X.2026.2662402,,3,downloaded,https://doi.org/10.1080/0144929X.2026.2662402,,C1-doi-rel3
P188,P01_0583,"Managing AI-Powered Cyber Threats, Adversarial Attacks, and Ensuring Ethical AI Alignment with Human Values","Verma, P.K.",2025,10.23940/ijpe.25.12.p1.673685,,3,downloaded,https://doi.org/10.23940/ijpe.25.12.p1.673685,,C1-doi-rel3
P192,P01_0593,Enhancing out-of-distribution detection with bilateral distribution score,"Zheng, B.; Lin, Y.; Zhu, Y.; Chen, Q.; Wang, C.",2026,10.1016/j.neunet.2026.108718,,3,downloaded,https://doi.org/10.1016/j.neunet.2026.108718,,C1-doi-rel3
P197,P01_0607,Value Alignment and Expertise Drift: Value Differences in Manual Data Annotation Based on BERT Models,"Zhang, Z.; Wang, Z.",2026,10.1007/978-3-032-29900-0_12,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-032-29900-0_12,,X-inaccessible-or-paywalled
P198,P01_0610,How much of a pluralist is ChatGPT? A comparative study of value pluralism in generative AI chatbots,"Novis-Deutsch, N.; Elyoseph, T.; Elyoseph, Z.",2026,10.1007/s00146-025-02450-3,,3,downloaded,https://doi.org/10.1007/s00146-025-02450-3,,C1-doi-rel3
P199,P01_0612,Social image presentation of virtual sports in social media through the analysis of Twitter data,"Du, W.; Shen, X.; Zhou, S.; Ma, T.; Xu, C.",2026,10.1038/s41598-026-36725-6,,3,downloaded,https://doi.org/10.1038/s41598-026-36725-6,,C1-doi-rel3
P200,P01_0614,Steering AI-driven Personalization of Scientific Text for General Audiences,"Kim, T.; Agarwal, D.; Ackerman, J.; Saha, M.",2025,10.1145/3757660,,3,downloaded,https://doi.org/10.1145/3757660,,C1-doi-rel3
P202,P01_0616,A NOTE ON ETHICS AND PREDICTION,"Boccignone, G.; Lerma, B.M.",2026,10.1422/120417,,3,paywalled-confirmed,https://doi.org/10.1422/120417,,X-inaccessible-or-paywalled
P203,P01_0617,Evaluating Generative AI as a Triage Tool in Aligned Yet Divergent Investment Decision-Making,"Chen, Y.-H.; Chen, C.-S.",2026,10.4018/IJSWIS.399171,,3,downloaded,https://doi.org/10.4018/IJSWIS.399171,,C1-doi-rel3
P204,P01_0622,On Controllability in Agentic AI: A Survey,"Nguyen, M.H.; Nguyen, D.-H.; O’Sullivan, B.; Nguyen, H.D.",2026,10.1007/s11023-026-09783-y,,3,downloaded,https://doi.org/10.1007/s11023-026-09783-y,,C1-doi-rel3
P205,P01_0624,A novel MRI PET image fusion using shearlet transform and pulse coded neural network,"Satyanarayana, V.; Mohanaiah, P.",2025,10.1038/s41598-025-88701-1,,3,downloaded,https://doi.org/10.1038/s41598-025-88701-1,,C1-doi-rel3
P206,P01_0626,PARTICIPATE-AI: Exploring the Participatory Turn in Citizen-Centred AI,"Briggs, P.; Conati, C.; Lawson, S.; Montague, K.; Nicolau, H.; Pires, A.C.; Stein, S.; Vines, J.",2026,10.1145/3742414.3794954,,3,downloaded,https://doi.org/10.1145/3742414.3794954,,C1-doi-rel3
P209,P01_0635,"From C-3PO to HAL 9000: motivation, agency, and the limits of human control in artificial intelligence","Rodriguez-Espinosa, N.",2026,10.1007/s00146-026-03196-2,,3,downloaded,https://doi.org/10.1007/s00146-026-03196-2,,C1-doi-rel3
P213,P01_0639,"BEE: Belief-Value-Aligned, Explainable, and Extensible Cognitive Framework for Conversational Agents","Yang, C.; Gross, M.; Wampfler, R.",2025,10.1145/3717511.3747067,,3,downloaded,https://doi.org/10.1145/3717511.3747067,,C1-doi-rel3
P214,P01_0640,Toward a Symbiotic Society with Generative AI: For Living Together into the Future,"Taniguchi, T.",2026,10.1007/978-981-95-1327-7_35,,3,downloaded,https://doi.org/10.1007/978-981-95-1327-7_35,,C1-doi-rel3
P215,P01_0641,Why Go Heavy? Rethinking Visual Information Reduction in EEG-to-Image Alignment,"Jo, S.; Ayuso-Muñoz, A.; Jeong, W.; Suk, H.-I.",2026,10.1109/BCI69045.2026.11435051,,3,downloaded,https://doi.org/10.1109/BCI69045.2026.11435051,,C1-doi-rel3
P216,P01_0643,Evolution of ESG Investing and Its Inclusion in Behavioral Finance,"Kumar, P.; Sood, K.; Gupta, M.",2026,10.4324/9781003593881-2,,3,paywalled-confirmed,https://doi.org/10.4324/9781003593881-2,,X-inaccessible-or-paywalled
P217,P01_0644,Navigating AI-Animal Alignment: A Reply to Coghlan and Parker,"Moret, A.; Tse, Y.F.; Ziesche, S.; Singer, P.",2026,10.1007/s13347-026-01049-w,,3,downloaded,https://doi.org/10.1007/s13347-026-01049-w,,C1-doi-rel3
P218,P01_0645,When Drawing Is Not Enough: Exploring Spontaneous Speech with Sketch for Intent Alignment in Multimodal LLMs,"Shi, W.; Herremans, D.; Choo, K.T.W.",2026,10.1145/3802974.3809463,,3,downloaded,https://doi.org/10.1145/3802974.3809463,,C1-doi-rel3
P222,P01_0651,A Survey on Quality Metrics for Text-to-Image Generation,"Hartwig, S.; Engel, D.; Sick, L.; Kniesel, H.; Payer, T.; Poonam, P.; Glöckler, M.; Bäuerle, A.; Ropinski, T.",2025,10.1109/TVCG.2025.3585077,,3,downloaded,https://doi.org/10.1109/TVCG.2025.3585077,,C1-doi-rel3
P228,P01_0664,Generative AI-Enhanced Chatbot Design for Constructionist Gaming,"Byun, G.; Moon, J.; Sun, C.; Ghooreian, A.",2025,10.1007/978-3-031-74138-8_34,,3,paywalled-confirmed,https://doi.org/10.1007/978-3-031-74138-8_34,,X-inaccessible-or-paywalled
P232,P01_0669,Shutdown-seeking AI,"Goldstein, S.; Robinson, P.",2025,10.1007/s11098-024-02099-6,,3,downloaded,https://doi.org/10.1007/s11098-024-02099-6,,C1-doi-rel3
P235,P01_0673,Beyond Face Value: Visual and Auditory Signals in Human and Machine Trust Judgments,"Tyulina, N.; Yu, Y.; Emmanouil, T.A.; Levitan, S.I.",2025,10.1145/3719160.3737630,,3,downloaded,https://doi.org/10.1145/3719160.3737630,,C1-doi-rel3
P240,P01_0683,LLM Security Alignment Framework Design Based on Personal Preference,"Sun, Z.; Zhao, R.",2025,10.1145/3708394.3708396,,3,downloaded,https://doi.org/10.1145/3708394.3708396,,C1-doi-rel3
P241,P01_0686,Alignment Divergence Metrics: Measuring Human-AI Concordance in Document Content Analysis,"Niu, C.; Sadeghi, S.; Del Rio-Guerra, M.S.; Bradley, K.; Ammari, M.E.; Hernandez, A.E.",2025,10.1109/CAI64502.2025.00214,,3,downloaded,https://doi.org/10.1109/CAI64502.2025.00214,,C1-doi-rel3
