paper_id,year,publication_type,evidence_basis,citation_count,D1,D6,D2,D3,D4,D5,D7,D8,composite,tier,weight_set,notes,low_credibility
P204,2026,review,full-text,0,2,3,2,2,,3,1,3,2.50,B,pos_review,ft_file=On Controllability in Agentic AI: A Survey.pdf | moved:formal_framework(none->other) | ft_file=On Controllability in Agentic AI: A Survey.pdf | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P205,2025,empirical,full-text,5,2,3,1,2,2,2,2,1,1.95,C,empirical,ft_file=A novel MRI PET image fusion using shearlet transform and pulse coded neural network.pdf | ft_file=A novel MRI PET image fusion using shearlet transform and pulse coded neural network.pdf | d1:doi_peer | d6:cohort p78 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=2 | scored:D7=2 | scored:D8=1,0
P206,2026,position,full-text,1,2,4,2,2,,3,2,3,2.70,B,pos_review,ft_file=PARTICIPATE-AI: Exploring the Participatory Turn in Citizen-Centred AI.pdf | ai-revised:publication_type=other->position | ft_file=PARTICIPATE-AI: Exploring the Participatory Turn in Citizen-Centred AI.pdf | ai-revised:publication_type=other->position | d1:proceedings | d6:cohort p91 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P207,2026,review,full-text,4,3,4,2,2,,3,1,3,2.75,B,pos_review,ft_file=Artificial superintelligence alignment in healthcare.pdf | ft_file=Artificial superintelligence alignment in healthcare.pdf | d1:journal | d6:cohort p100 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P208,2026,review,full-text,0,2,3,2,2,,3,2,3,2.55,B,pos_review,ft_file=Reinforcement Learning without Explicit Rewards: Theory and Practice.pdf | ft_file=Reinforcement Learning without Explicit Rewards: Theory and Practice.pdf | d1:proceedings | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P209,2026,position,full-text,0,2,3,1,2,,3,1,2,2.20,C,pos_review,"ft_file=From C-3PO to HAL 9000: motivation, agency, and the limits of human control in artificial intelligence.pdf | moved:formal_framework(none->other) | ft_file=From C-3PO to HAL 9000: motivation, agency, and the limits of human control in artificial intelligence.pdf | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2",0
P210,2026,review,abstract,1,3,4,1,2,,3,2,3,2.65,B,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:journal | d6:cohort p91 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P211,2026,empirical,full-text,0,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=Bridging Human and Artificial Intelligence: Modeling Human Learning with Explainable AI Tools.pdf | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2 | ft_file=Bridging Human and Artificial Intelligence: Modeling Human Learning with Explainable AI Tools.pdf | d1:doi_peer | d6:cohort p77,0
P212,2025,empirical,full-text,0,2,0,1,2,2,2,1,2,1.50,D,empirical,ft_file=Hierarchical Reward Function Design for Autonomous Driving Based on Reinforcement Learning.pdf | ft_file=Hierarchical Reward Function Design for Autonomous Driving Based on Reinforcement Learning.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=2 | scored:D7=1 | scored:D8=2,1
P213,2025,empirical,full-text,0,2,0,1,2,2,3,1,2,1.65,C,empirical,"ft_file=BEE: Belief-Value-Aligned, Explainable, and Extensible Cognitive Framework for Conversational Agents.pdf | ft_file=BEE: Belief-Value-Aligned, Explainable, and Extensible Cognitive Framework for Conversational Agents.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2",0
P214,2026,opinion,abstract,0,2,3,2,2,,3,1,3,2.50,B,pos_review,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P215,2026,empirical,full-text,0,2,3,1,2,2,3,1,2,2.10,C,empirical,ft_file=Why Go Heavy? Rethinking Visual Information Reduction in EEG-to-Image Alignment.pdf | ft_file=Why Go Heavy? Rethinking Visual Information Reduction in EEG-to-Image Alignment.pdf | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P216,2026,opinion,abstract,0,2,3,1,2,,2,1,2,1.95,C,pos_review,d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2,0
P217,2026,position,full-text,0,2,3,2,2,,3,2,4,2.70,B,pos_review,ft_file=Navigating AI-Animal Alignment: A Reply to Coghlan and Parker.pdf | ft_file=Navigating AI-Animal Alignment: A Reply to Coghlan and Parker.pdf | d1:doi_peer | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=4,0
P218,2026,empirical,full-text,0,2,3,1,2,2,3,1,2,2.10,C,empirical,ft_file=When Drawing Is Not Enough: Exploring Spontaneous Speech with Sketch for Intent Alignment in Multimodal LLMs.pdf | ai-revised:subdomains=value alignment; interpretability->other | ft_file=When Drawing Is Not Enough: Exploring Spontaneous Speech with Sketch for Intent Alignment in Multimodal LLMs.pdf | ai-revised:subdomains=value alignment; interpretability->other | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P219,2025,review,full-text,1,2,2,2,2,,3,2,3,2.40,B,pos_review,ft_file=Navigating the Ethics of Artificial Intelligence.pdf | ft_file=Navigating the Ethics of Artificial Intelligence.pdf | d1:doi_peer | d6:cohort p51 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P220,2026,empirical,abstract,2,2,4,1,2,2,3,2,3,2.35,C,empirical,d1:proceedings | d6:cohort p96 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P221,2026,empirical,full-text,0,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=Measuring and Enhancing Human Value Alignment in Zero-Shot Document-Level Claim Extraction.pdf | moved:formal_framework(none->other) | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2 | ft_file=Measuring and Enhancing Human Value Alignment in Zero-Shot Document-Level Claim Extraction.pdf | moved:formal_framework(none->other) | d1:proceedings | d6:cohort p77,0
P222,2025,review,full-text,8,2,4,2,2,,3,2,3,2.70,B,pos_review,ft_file=A Survey on Quality Metrics for Text-to-Image Generation.pdf | ft_file=A Survey on Quality Metrics for Text-to-Image Generation.pdf | d1:doi_peer | d6:cohort p84 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P223,2025,empirical,full-text,0,2,0,1,2,2,3,1,3,1.70,C,empirical,ft_file=Weights-Rotated Preference Optimization for Large Language Models.pdf | ai-revised:subdomains=value alignment; capabilities->value alignment; robustness; capabilities | ft_file=Weights-Rotated Preference Optimization for Large Language Models.pdf | ai-revised:subdomains=value alignment; capabilities->value alignment; robustness; capabilities | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
P224,2025,empirical,full-text,4,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=Towards neuroadaptive chatbots: a feasibility study.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | ft_file=Towards neuroadaptive chatbots: a feasibility study.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | d1:doi_peer | d6:cohort p73 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P225,2024,position,full-text,13,2,3,2,2,,3,2,3,2.55,B,pos_review,ft_file=Is superintelligence necessarily moral?.pdf | ai-revised:publication_type=other->position | ft_file=Is superintelligence necessarily moral?.pdf | ai-revised:publication_type=other->position | d1:doi_peer | d6:cohort p73 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P226,2025,theoretical,full-text,7,2,4,1,2,,3,1,2,2.35,C,theoretical,ft_file=Harnessing Metacognition for Safe and Responsible AI.pdf | ft_file=Harnessing Metacognition for Safe and Responsible AI.pdf | d1:doi_peer | d6:cohort p83 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P227,2024,empirical,full-text,30,2,4,1,2,2,3,2,2,2.30,C,empirical,ft_file=A Reasoning and Value Alignment Test to Assess Advanced GPT Reasoning.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->analysis | ft_file=A Reasoning and Value Alignment Test to Assess Advanced GPT Reasoning.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->analysis | d1:doi_peer | d6:cohort p84 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P228,2025,other,abstract,1,2,2,1,2,,2,1,2,1.80,C,pos_review,ai-revised:subdomains=value alignment->other | | ai-revised:subdomains=value alignment->other | d1:doi_peer | d6:cohort p51 | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2,0
P229,2025,theoretical,full-text,4,2,3,1,2,,3,2,3,2.30,C,theoretical,ft_file=Papyshev_2025_oa.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | ft_file=Papyshev_2025_oa.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | d1:doi_peer | d6:cohort p73 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P230,2025,empirical,abstract,0,2,0,1,2,2,3,1,2,1.65,C,empirical,d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P231,2024,theoretical,abstract,1,2,1,1,2,,2,1,2,1.65,C,theoretical,ai-revised:publication_type=other->theoretical | scored:D2=1 | scored:D3=2 | scored:D5=2 | scored:D7=1 | scored:D8=2 | | ai-revised:publication_type=other->theoretical | d1:proceedings | d6:cohort p32,0
P232,2025,position,full-text,3,2,3,2,2,,3,1,4,2.65,B,pos_review,ft_file=Shutdown-seeking AI.pdf | ft_file=Shutdown-seeking AI.pdf | d1:doi_peer | d6:cohort p69 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=4,0
P233,2025,other,full-text,17,2,4,2,2,,3,2,3,2.70,B,pos_review,ft_file=Toward cultural interpretability: A linguistic anthropological framework for describing and evaluating large language models.pdf | ft_file=Toward cultural interpretability: A linguistic anthropological framework for describing and evaluating large language models.pdf | d1:doi_peer | d6:cohort p90 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P234,2025,empirical,abstract,2,2,3,1,2,2,3,1,2,2.10,C,empirical,ai-revised:subdomains=value alignment->robustness | | ai-revised:subdomains=value alignment->robustness | d1:proceedings | d6:cohort p61 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P235,2025,empirical,full-text,0,2,0,1,2,2,3,2,2,1.70,C,empirical,ft_file=Beyond Face Value: Visual and Auditory Signals in Human and Machine Trust Judgments.pdf | ft_file=Beyond Face Value: Visual and Auditory Signals in Human and Machine Trust Judgments.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P236,2024,empirical,full-text,69,2,4,2,2,2,3,2,4,2.55,B,empirical,ft_file=Collective Constitutional AI: Aligning a Language Model with Public Input.pdf | ft_file=Collective Constitutional AI: Aligning a Language Model with Public Input.pdf | d1:proceedings | d6:cohort p91 | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=4,0
P237,2025,other,full-text,37,2,4,2,2,,3,2,4,2.85,B,pos_review,"ft_file=Helpful, harmless, honest? Sociotechnical limits of AI alignment and safety through Reinforcement Learning from Human Feedback.pdf | ft_file=Helpful, harmless, honest? Sociotechnical limits of AI alignment and safety through Reinforcement Learning from Human Feedback.pdf | d1:doi_peer | d6:cohort p93 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=4",0
P238,2025,theoretical,full-text,0,2,0,1,2,,3,2,3,1.85,C,theoretical,"ft_file=Alignment Problem as Cultural Sense and Legal Challenge: Artificial Intelligence, Interpretability, and Searching for Sense.pdf | ai-revised:publication_type=other->theoretical | ft_file=Alignment Problem as Cultural Sense and Legal Challenge: Artificial Intelligence, Interpretability, and Searching for Sense.pdf | ai-revised:publication_type=other->theoretical | d1:doi_peer | d6:cohort zero citations after grace period | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3",0
P239,2025,review,full-text,2,3,3,1,2,,3,2,3,2.50,B,pos_review,ft_file=Is Blockchain the Future of AI Alignment? Developing a Framework and a Research Agenda Based on a Systematic Literature Review.pdf | ft_file=Is Blockchain the Future of AI Alignment? Developing a Framework and a Research Agenda Based on a Systematic Literature Review.pdf | d1:journal | d6:cohort p61 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P240,2025,position,full-text,1,2,2,1,2,,3,1,2,2.05,C,pos_review,ft_file=LLM Security Alignment Framework Design Based on Personal Preference.pdf | ai-revised:publication_type=other->position | ft_file=LLM Security Alignment Framework Design Based on Personal Preference.pdf | ai-revised:publication_type=other->position | d1:proceedings | d6:cohort p51 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P241,2025,empirical,full-text,0,2,0,1,2,2,2,1,2,1.50,D,empirical,ft_file=Alignment Divergence Metrics: Measuring Human-AI Concordance in Document Content Analysis.pdf | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=2 | scored:D7=1 | scored:D8=2 | ft_file=Alignment Divergence Metrics: Measuring Human-AI Concordance in Document Content Analysis.pdf | d1:proceedings | d6:cohort zero citations after grace period,1
P242,2024,empirical,full-text,135,2,4,1,2,2,3,2,2,2.30,C,empirical,ft_file=User Experience Design Professionals' Perceptions of Generative Artificial Intelligence.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->analysis | ft_file=User Experience Design Professionals' Perceptions of Generative Artificial Intelligence.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->analysis | d1:proceedings | d6:cohort p97 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P243,2025,empirical,abstract,3,2,3,1,2,2,3,1,2,2.10,C,empirical,ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | d1:proceedings | d6:cohort p69 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P244,2024,empirical,full-text,31,2,4,2,2,2,3,2,3,2.50,B,empirical,ft_file=Strong and weak alignment of large language models with human values.pdf | moved:formal_framework(none->other) | ft_file=Strong and weak alignment of large language models with human values.pdf | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p85 | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0
P245,2024,position,abstract,9,2,3,1,2,,3,1,2,2.20,C,pos_review,ai-revised:publication_type=other->position | moved:datasets_used(position) | | ai-revised:publication_type=other->position | moved:datasets_used(position) | d1:proceedings | d6:cohort p66 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0
P246,2025,review,full-text,42,2,4,1,2,,3,2,2,2.40,B,pos_review,ft_file=Large Language Model-Powered Automated Assessment: A Systematic Review.pdf | moved:datasets_used(review) | moved:sample_size(review) | moved:effect_sizes(review) | ft_file=Large Language Model-Powered Automated Assessment: A Systematic Review.pdf | moved:datasets_used(review) | moved:sample_size(review) | moved:effect_sizes(review) | d1:doi_peer | d6:cohort p93 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0
P247,2025,opinion,full-text,,2,,1,2,,3,1,3,2.24,C,pos_review,ft_file=The challenges of artificial intelligence application in the medical field and Confucian responses.pdf | ft_file=The challenges of artificial intelligence application in the medical field and Confucian responses.pdf | d1:doi_peer | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2) | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0
