paper_id,year,publication_type,evidence_basis,citation_count,D1,D6,D2,D3,D4,D5,D7,D8,composite,tier,weight_set,notes,low_credibility,subdomains,sens,sens_tier
P137,2026,empirical,abstract,0,2,3,1,2,2,3,1,2,2.10,C,empirical,d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; ethics; capabilities,2.142857142857143,C
P138,2026,empirical,full-text,0,2,3,1,2,2,3,1,3,2.15,C,empirical,ft_file=Flow-Multi: A Flow-Matching Multi-Reward Framework for Text-to-Image Generation.pdf | ft_file=Flow-Multi: A Flow-Matching Multi-Reward Framework for Text-to-Image Generation.pdf | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; interpretability; robustness,2.2142857142857144,C
P139,2026,empirical,full-text,0,2,3,1,2,2,3,1,2,2.10,C,empirical,"ft_file=Different Models, Different Values: Educational Preference Structures across Alignment Methodologies in Large Language Models.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | ft_file=Different Models, Different Values: Educational Preference Structures across Alignment Methodologies in Large Language Models.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2",0,value alignment; interpretability; governance,2.142857142857143,C
P140,2026,position,full-text,0,2,3,2,2,,3,1,3,2.50,B,pos_review,ft_file=Four Settings and a Proposal for the Exploration of Value Alignment in AI.pdf | ai-revised:publication_type=empirical->position | moved:methodology(position) | ft_file=Four Settings and a Proposal for the Exploration of Value Alignment in AI.pdf | ai-revised:publication_type=empirical->position | moved:methodology(position) | d1:doi_peer | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; robustness; governance; ethics; capabilities,2.5,B
P141,2026,other,full-text,1,3,4,1,2,,3,1,2,2.45,B,pos_review,ft_file=Preserving the Integrity of Evidence-Based Social Work in the Age of AI: A Proposed Ethical Framework.pdf | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2 | ft_file=Preserving the Integrity of Evidence-Based Social Work in the Age of AI: A Proposed Ethical Framework.pdf | d1:journal | d6:cohort p91,0,value alignment; interpretability; governance; ethics; capabilities,2.428571428571429,B
P142,2025,review,full-text,6,2,4,1,2,,3,1,2,2.35,C,pos_review,ft_file=Guiding artificial intelligence in public health and medicine with epidemiology: A lifecycle framework for mitigating AI misalignment.pdf | ai-revised:publication_type=other->review | ft_file=Guiding artificial intelligence in public health and medicine with epidemiology: A lifecycle framework for mitigating AI misalignment.pdf | ai-revised:publication_type=other->review | d1:doi_peer | d6:cohort p80 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability; robustness; governance; ethics; capabilities,2.285714285714286,C
P143,2026,empirical,full-text,0,2,3,1,2,2,3,1,2,2.10,C,empirical,ft_file=CircuChain: Disentangling Competence and Compliance in LLM Circuit Analysis.pdf | ft_file=CircuChain: Disentangling Competence and Compliance in LLM Circuit Analysis.pdf | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability; robustness; governance; capabilities,2.142857142857143,C
P144,2026,empirical,full-text,0,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=Differences in Alignment Behavior between Single-Agent and Multi-Agent LLM Systems Implications for Human-AI Teaming.pdf | ft_file=Differences in Alignment Behavior between Single-Agent and Multi-Agent LLM Systems Implications for Human-AI Teaming.pdf | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0,value alignment; interpretability; robustness; ethics; capabilities,2.2142857142857144,C
P145,2026,empirical,full-text,3,2,4,1,2,2,3,1,2,2.25,C,empirical,ft_file=How smart companions reshape psychological well-being in later life: the role of artificial intelligence technology in mental health during senior years.pdf | ai-revised:publication_type=other->empirical | moved:formal_framework(none->other) | ft_file=How smart companions reshape psychological well-being in later life: the role of artificial intelligence technology in mental health during senior years.pdf | ai-revised:publication_type=other->empirical | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p97 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability; robustness; governance; ethics,2.142857142857143,C
P146,2026,empirical,abstract,0,2,3,1,2,2,3,1,3,2.15,C,empirical,moved:formal_framework(none->other) | | moved:formal_framework(none->other) | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3,0,value alignment; capabilities,2.2142857142857144,C
P147,2026,other,full-text,0,2,3,1,2,,3,2,2,2.25,C,pos_review,ft_file=Networked Two-Way Communication Channels (NTCC): A Dynamic Semantic Indexing Framework for UI Design and AI Alignment.pdf | ai-revised:publication_type=review->other | ft_file=Networked Two-Way Communication Channels (NTCC): A Dynamic Semantic Indexing Framework for UI Design and AI Alignment.pdf | ai-revised:publication_type=review->other | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0,value alignment; interpretability,2.357142857142857,C
P148,2026,other,full-text,0,2,3,1,2,,3,2,3,2.40,B,pos_review,"ft_file=‘Systematic Alignment Decay’: a robust, technology-agnostic hazard associated with the advancement and proliferation of artificial intelligence.pdf | ft_file=‘Systematic Alignment Decay’: a robust, technology-agnostic hazard associated with the advancement and proliferation of artificial intelligence.pdf | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3",0,value alignment; robustness; governance; ethics; capabilities,2.5714285714285716,B
P149,2026,other,abstract,1,3,4,1,2,,3,1,2,2.45,B,pos_review,ai-revised:subdomains=value alignment; interpretability->other | | ai-revised:subdomains=value alignment; interpretability->other | d1:journal | d6:cohort p91 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,other,2.428571428571429,B
P150,2026,empirical,full-text,0,2,3,1,2,2,3,1,3,2.15,C,empirical,"ft_file=The Alignment Target Problem: Divergent Moral Judgments of Humans, AI Systems, and Their Designers.pdf | ft_file=The Alignment Target Problem: Divergent Moral Judgments of Humans, AI Systems, and Their Designers.pdf | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=3",0,value alignment; interpretability; governance; ethics,2.2142857142857144,C
P151,2026,empirical,full-text,0,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=An Identity Based Agent Model for AI Value Alignment.pdf | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2 | ft_file=An Identity Based Agent Model for AI Value Alignment.pdf | d1:doi_peer | d6:cohort p77,0,value alignment; interpretability; robustness; ethics; capabilities,2.2142857142857144,C
P152,2026,other,full-text,2,2,4,1,2,,3,2,2,2.40,B,pos_review,ft_file=An Explainable HCI-Based Decision Support Framework for Human-AI Co-Design.pdf | ai-revised:publication_type=review->other | ft_file=An Explainable HCI-Based Decision Support Framework for Human-AI Co-Design.pdf | ai-revised:publication_type=review->other | d1:doi_peer | d6:cohort p96 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0,value alignment; interpretability; robustness; governance; ethics; capabilities,2.357142857142857,C
P153,2026,empirical,full-text,0,2,3,1,2,2,3,2,2,2.15,C,empirical,ft_file=Granularity paradox: how emotion taxonomies shape GPT-5's affective cognition and human-AI alignment.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | ai-revised:subdomains=value alignment; interpretability; robustness; ethics; capabilities->other | ft_file=Granularity paradox: how emotion taxonomies shape GPT-5's affective cognition and human-AI alignment.pdf | ai-revised:publication_type=review->empirical | ai-revised:methodology=not_applicable->experiment | ai-revised:subdomains=value alignment; interpretability; robustness; ethics; capabilities->other | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2,0,other,2.2142857142857144,C
P154,2026,empirical,full-text,0,3,3,1,2,2,3,1,2,2.20,C,empirical,ft_file=Training Child Helpline Counselors with Value-Integrated Chat Simulations.pdf | moved:formal_framework(none->other) | ft_file=Training Child Helpline Counselors with Value-Integrated Chat Simulations.pdf | moved:formal_framework(none->other) | d1:journal | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability,2.285714285714286,C
P155,2025,empirical,full-text,0,2,0,2,2,2,3,2,3,1.90,C,empirical,ft_file=Specify Privacy Yourself: Assessing Inference-Time Personalized Privacy Preservation Ability of Large Vision-Language Models.pdf | ft_file=Specify Privacy Yourself: Assessing Inference-Time Personalized Privacy Preservation Ability of Large Vision-Language Models.pdf | d1:proceedings | d6:cohort zero citations after grace period | scored:D2=2 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; ethics; capabilities,2.285714285714286,C
P156,2026,theoretical,full-text,0,2,3,2,2,,3,2,3,2.45,B,theoretical,"ft_file=A Two-Step, Multidimensional Account of Deception in Language Models.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | moved:formal_framework(none->other) | ft_file=A Two-Step, Multidimensional Account of Deception in Language Models.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3",0,value alignment; robustness; mesa-optimization; ethics,2.428571428571429,B
P157,2026,other,full-text,0,2,3,1,2,,3,1,2,2.20,C,pos_review,ft_file=Towards an Axiology of Intelligent Hybrid Systems.pdf | ft_file=Towards an Axiology of Intelligent Hybrid Systems.pdf | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; governance,2.285714285714286,C
P158,2026,opinion,abstract,0,2,3,2,2,,3,2,3,2.55,B,pos_review,d1:proceedings | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; ethics,2.5714285714285716,B
P159,2026,theoretical,full-text,0,2,3,1,2,,3,1,2,2.20,C,theoretical,ft_file=Adaptive Quine Structures for Metacognitive Evolution in Large Language Models: A Functional Framework with Gödelian Bounds and Illustrative Applications.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | ft_file=Adaptive Quine Structures for Metacognitive Evolution in Large Language Models: A Functional Framework with Gödelian Bounds and Illustrative Applications.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability; robustness; governance,2.285714285714286,C
P160,2026,theoretical,full-text,0,2,3,2,2,,3,2,3,2.45,B,theoretical,ft_file=Learning the value systems of agents with preference-based and inverse reinforcement learning.pdf | ai-revised:publication_type=review->theoretical | ft_file=Learning the value systems of agents with preference-based and inverse reinforcement learning.pdf | ai-revised:publication_type=review->theoretical | d1:doi_peer | d6:cohort p77 | scored:D2=2 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; ethics,2.428571428571429,B
P161,2026,empirical,full-text,,2,,1,2,2,3,2,2,2.00,C,empirical,ft_file=VC-Soup: Value-Consistency Guided Multi-Value Alignment for Large Language Models.pdf | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=2 | scored:D8=2 | ft_file=VC-Soup: Value-Consistency Guided Multi-Value Alignment for Large Language Models.pdf | d1:proceedings | d6:n/a citation_count missing; AF/LW inbound supplement required (quality-criteria.md §8.2),0,value alignment; robustness; ethics,2.2142857142857144,C
P162,2026,empirical,full-text,0,2,3,1,2,3,3,2,2,2.35,C,empirical,ft_file=Hierarchical process-level generative reward modeling with adaptive long-horizon reasoning for robust LLM alignment.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | ft_file=Hierarchical process-level generative reward modeling with adaptive long-horizon reasoning for robust LLM alignment.pdf | ai-revised:publication_type=other->empirical | ai-revised:methodology=not_applicable->experiment | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=3 | scored:D5=3 | scored:D7=2 | scored:D8=2,0,value alignment; interpretability; robustness; capabilities,2.5,B
P163,2026,position,full-text,1,2,4,1,2,,3,1,2,2.35,C,pos_review,ft_file=HADA: Human-AI Agent Decision Alignment Architecture.pdf | ai-revised:publication_type=empirical->position | ai-revised:methodology=experiment->not_applicable | ft_file=HADA: Human-AI Agent Decision Alignment Architecture.pdf | ai-revised:publication_type=empirical->position | ai-revised:methodology=experiment->not_applicable | d1:doi_peer | d6:cohort p91 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,value alignment; interpretability; robustness; governance; ethics,2.285714285714286,C
P164,2026,empirical,abstract,0,2,3,1,2,2,3,1,2,2.10,C,empirical,ai-revised:subdomains=value alignment; interpretability; ethics->interpretability | | ai-revised:subdomains=value alignment; interpretability; ethics->interpretability | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D4=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,interpretability,2.142857142857143,C
P165,2026,theoretical,full-text,0,2,3,2,3,,3,2,3,2.70,B,theoretical,ft_file=Decentralized Value Systems Agreements.pdf | ai-revised:publication_type=review->theoretical | ft_file=Decentralized Value Systems Agreements.pdf | ai-revised:publication_type=review->theoretical | d1:proceedings | d6:cohort p77 | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; robustness; ethics,2.785714285714286,B
P166,2026,theoretical,full-text,1,2,4,2,3,,3,2,3,2.85,B,theoretical,ft_file=Neurodivergent influenceability in agentic AI as a contingent solution to the AI alignment problem.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | moved:formal_framework(none->other) | ft_file=Neurodivergent influenceability in agentic AI as a contingent solution to the AI alignment problem.pdf | ai-revised:publication_type=empirical->theoretical | moved:methodology(theoretical) | moved:formal_framework(none->other) | d1:doi_peer | d6:cohort p91 | scored:D2=2 | scored:D3=3 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; robustness; governance; ethics; capabilities,2.785714285714286,B
P167,2026,other,full-text,0,2,3,1,2,,3,1,2,2.20,C,pos_review,ft_file=Scaling International Legal Workflows with Ordinis: A Neuro-Symbolic Framework for GenAI in High-Stakes Domains.pdf | ai-revised:subdomains=value alignment; interpretability; robustness; governance; capabilities->capabilities; governance | ft_file=Scaling International Legal Workflows with Ordinis: A Neuro-Symbolic Framework for GenAI in High-Stakes Domains.pdf | ai-revised:subdomains=value alignment; interpretability; robustness; governance; capabilities->capabilities; governance | d1:proceedings | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=1 | scored:D8=2,0,capabilities; governance,2.285714285714286,C
P168,2026,position,full-text,0,2,3,1,2,,3,2,3,2.40,B,pos_review,ft_file=Getting in Contract with Large Language Models - An Agency Theory Perspective on Large Language Model Alignment.pdf | ai-revised:publication_type=empirical->position | moved:methodology(position) | ft_file=Getting in Contract with Large Language Models - An Agency Theory Perspective on Large Language Model Alignment.pdf | ai-revised:publication_type=empirical->position | moved:methodology(position) | d1:doi_peer | d6:cohort p77 | scored:D2=1 | scored:D3=2 | scored:D5=3 | scored:D7=2 | scored:D8=3,0,value alignment; interpretability; robustness; mesa-optimization; governance; ethics; capabilities,2.5714285714285716,B
