id,title,year,doi,arxiv_id,status,source,pdf_path,decision
P01_0952,A timing problem for instrumental convergence,2025,10.1007/s11098-025-02370-4,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Southan_2025_oa.pdf,Include
P01_0955,The AI Alignment Paradox,2025,10.1145/3705294,,paywalled,openalex,,Include
P01_0958,"From Pursuit of the Universal AGI Architecture to Systematic Approach to Heterogeneous AGI (SAGI): Addressing Alignment, Energy & AGI Grand Challenges",2024,10.1142/S1793351X24300073,,paywalled,openalex,,Include
P01_0959,Ethical Logic in Six Large Language Models,2025,10.1109/CAI64502.2025.00052,,paywalled,openalex,,Include
P01_0961,Anthropology for AI,2025,10.5671/ca.49.1.1,,oa-link-failed,openalex,,Include
P01_0962,Evaluating the Impact of Personalized Value Alignment in Human-Robot Interaction: Insights into Trust and Team Performance Outcomes,2024,10.1145/3610977.3634921,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Bhat_2024_oa.pdf,Include
P01_0965,Focus-N-Fix: Region-Aware Fine-Tuning for Text-to-Image Generation,2025,10.1109/CVPR52734.2025.01723,,paywalled,openalex,,Include
P01_0966,"Predictive hermeneutics: bias, culture, and the predictive mind",2025,10.1007/s11097-025-10126-y,,paywalled,openalex,,Uncertain
P01_0968,Gradient-Adaptive Policy Optimization: Towards Multi-Objective Alignment of Large Language Models,2025,10.18653/v1/2025.acl-long.549,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Li_2025_oa.pdf,Include
P01_0969,Uncovering the Impact of Chain-of-Thought Reasoning for Direct Preference Optimization: Lessons from Text-to-SQL,2025,10.18653/v1/2025.acl-long.1031,,paywalled,openalex,,Include
P01_0970,Goal Alignment: Re-analyzing Value Alignment Problems Using Human-Aware AI,2024,10.1609/aaai.v38i9.28875,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Mechergui_2024_oa.pdf,Include
P01_0971,Uncovering Contradictions in Human-AI Interactions: Lessons Learned from User Reviews of Replika,2024,10.1145/3678884.3681909,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Namvarpour_2024_oa.pdf,Include
P01_0974,Addressing Reward Hacking in Autonomous Navigation using a Soft Actor Critic approach,2025,10.1109/EEITE65381.2025.11166040,,paywalled,openalex,,Include
P01_0975,Committing to the wrong artificial delegate in a collective-risk dilemma is better than directly committing mistakes,2024,10.1038/s41598-024-61153-9,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Terrucha_2024_oa.pdf,Include
P01_0978,A Robot Walks into a Bar: Can Language Models Serve as Creativity SupportTools for Comedy? An Evaluation of LLMs' Humour Alignment with Comedians,2024,10.1145/3630106.3658993,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Mirowski_2024_oa.pdf,Include
P01_0979,The shutdown problem: an AI engineering puzzle for decision theorists,2025,10.1007/s11098-024-02153-3,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Thornley_2025_oa.pdf,Include
P01_0980,Sycophancy in Large Language Models: Causes and Mitigations,2025,10.1007/978-3-031-92611-2_5,,paywalled,openalex,,Include
P01_0981,Personalized Constitutionally-Aligned Agentic Superego: Secure AI Behavior Aligned to Diverse Human Values,2025,10.3390/info16080651,,oa-link-failed,openalex,,Uncertain
P01_0984,"Adaptable robots, ethics, and trust: a qualitative and philosophical exploration of the individual experience of trustworthy AI",2025,10.1007/s00146-024-01938-8,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Sheir_2025_oa.pdf,Include
P01_0987,The Elephant in the Room: Why AI Safety Demands Diverse Teams,2025,10.1007/978-3-031-84457-7_22,,paywalled,openalex,,Include
P01_0989,An Evolutionary Perspective on AI Alignment,2025,10.1609/aaai.v39i28.35276,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Mattsson_2025_oa.pdf,Include
P01_0990,Value Learning for Value-Aligned Route Choice Modeling via Inverse Reinforcement Learning,2025,10.1007/978-3-031-85463-7_3,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Holgado_S_nchez_2025_oa.pdf,Uncertain
P01_0992,The Neglect of Qualia and Consciousness in AI Alignment Research,2025,10.1007/978-3-031-98808-0_11,,paywalled-confirmed,openalex,,Include
P01_0994,Responsible Development of Offensive AI,2025,10.1109/ICAIDE65466.2025.11189736,,paywalled,openalex,,Include
P01_0997,To Mask or to Mirror: Human-AI Alignment in Collective Reasoning,2025,10.18653/v1/2025.emnlp-main.122,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Qian_2025_oa.pdf,Include
P01_0999,ChatGPT: towards AI subjectivity,2025,10.1007/s00146-024-01898-z,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/D_Amato_2025_oa.pdf,Include
P01_1004,Integrating Generative AI into Your Development Workflow,2025,10.1515/9783111677798-009,,paywalled,openalex,,Include
P01_1007,HicAgent: Hierarchical Iterative Cooperative Learning Reward Generation Guided by a Large Model,2025,10.1109/BDDM68348.2025.11442170,,retrieved-manual,openalex,thesis/papers/01-scoping-review/research/pdfs/Kan_2025.pdf,Include
P01_1008,A Phase-Based Ethical Alignment Framework for Mitigating In-Context Scheming Behaviour in Superintelligent Systems,2025,10.1109/ICECIT67774.2025.11450986,,paywalled,openalex,,Include
P01_1012,“Provably fair” algorithms may perpetuate racial and gender bias: a study of salary dispute resolution,2025,10.1007/s10458-025-09703-x,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Hale_2025_oa.pdf,Include
P01_1013,Bidirectional Human-AI Alignment: Emerging Challenges and Opportunities,2025,10.1145/3706599.3716291,,paywalled,openalex,,Include
P01_1015,A DIKWP-Based Value Alignment Generation Method Oriented Toward Sovereign Artificial Intelligence,2025,10.3233/FAIA250564,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Mei_2025_oa.pdf,Include
P01_1016,Aligning Technology with Human Values: The Measurement Problem,2025,10.1007/s13347-025-00944-y,,paywalled,openalex,,Include
P01_1017,The argument for near-term human disempowerment through AI,2025,10.1007/s00146-024-01930-2,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Dung_2025_oa.pdf,Include
P01_1018,Deception abilities emerged in large language models,2024,10.1073/pnas.2317967121,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Hagendorff_2024_oa.pdf,Include
P01_1020,Understanding How Value Neurons Shape the Generation of Specified Values in LLMs,2025,10.18653/v1/2025.findings-emnlp.501,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Su_2025_oa.pdf,Include
P01_1021,User-Driven Value Alignment: Understanding Users' Perceptions and Strategies for Addressing Biased and Discriminatory Statements in AI Companions,2025,10.1145/3706598.3713477,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Fan_2025_oa.pdf,Include
P01_1023,Contextual Value Alignment,2025,10.1109/ICASSP49660.2025.10890426,,paywalled,openalex,,Include
P01_1026,AI Alignment Versus AI Ethical Treatment: 10 Challenges,2025,10.1111/phib.12380,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Bradley_2025_oa.pdf,Include
P01_1027,A First Look at AI Trends in Value-Aligned Software Engineering Publications: Human-LLM Insights,2025,10.1109/ICSE-SEIS66351.2025.00014,,oa-link-failed,openalex,,Include
P01_1028,Federated Fine-Tuning of Large Language Models for Intelligent Automotive Systems with Low-Rank Adaptation,2025,10.1109/VTC2025-Spring65109.2025.11174441,,paywalled,openalex,,Uncertain
P01_1029,Estimating Belief Updates in AI-Driven Drone Controls for Urban Search and Rescue Operations,2025,10.1061/JCEMD4.COENG-15747,,paywalled,openalex,,Include
P01_1032,The Hall of AI Fears and Hopes: Comparing the Views of AI Influencers and those of Members of the U.S. Public Through an Interactive Platform,2025,10.1145/3706598.3714117,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Moreira_2025_oa.pdf,Uncertain
P01_1033,AI Assurance Needs a Systems Engineering Approach,2025,10.1109/ISSREW67781.2025.00065,,paywalled,openalex,,Uncertain
P01_1040,Artificial Intelligence: Approaches to Safety,2025,10.1111/phc3.70039,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/D_Alessandro_2025_oa.pdf,Include
P01_1046,Ultra-wide field and new wide field composite retinal image registration with AI-enabled pipeline and 3D distortion correction algorithm,2024,10.1038/s41433-023-02868-3,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Kalaw_2024_oa.pdf,Include
P01_1047,Prosocial behavior in Large Language Models: Value alignment and affective mechanisms,2025,10.1007/s11431-025-2977-0,,paywalled,openalex,,Include
P01_1048,DxHF: Providing High-Quality Human Feedback for LLM Alignment with Interactive Decomposition,2025,10.1145/3746059.3747600,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Shi_2025_oa.pdf,Include
P01_1049,Towards realistic evaluation of cultural value alignment in large language models: Diversity enhancement for survey response simulation,2025,10.1016/j.ipm.2025.104099,,paywalled,openalex,,Include
P01_1050,Kantian Fallibilist Ethics for AI Alignment,2024,10.22034/jpiut.2024.62766.3837,,paywalled,openalex,,Include
P01_1054,Public Opinion on the Politics of AI Alignment: Cross-National Evidence on Expectations for AI Moderation From Germany and the United States,2025,10.1177/20563051251405069,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Jungherr_2025_oa.pdf,Include
P01_1056,ME: Modelling Ethical Values for Value Alignment,2025,10.1609/aaai.v39i26.34974,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Rigley_2025_oa.pdf,Include
P01_1058,A Vision for Value-Aligned AI-Driven Systems,2025,10.1109/AIware69974.2025.00023,,paywalled,openalex,,Include
P01_1064,A tyrannical societal something: Drawing lessons for twenty-first-century ‘privacy-protecting’ technology from long nineteenth-century literature,2024,10.1177/03080188241258422,,paywalled,openalex,,Uncertain
P01_1066,Robot learning in the era of foundation models: a survey,2025,10.1016/j.neucom.2025.129963,,paywalled,openalex,,Include
P01_1068,Conclusion—Walking the Path of Spiritual Leadership,2025,10.4324/9781003640912-43,,paywalled,openalex,,Include
P01_1069,"Large Language Models in Human Subject Research, and the Presence of Idiosyncratic Human Behaviors",2025,10.1109/MITP.2025.3633473,,oa-link-failed,openalex,,Include
P01_1072,Interactively Explaining Robot Policies to Humans in Integrated Virtual and Physical Training Environments,2024,10.1145/3610978.3640656,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Qian_2024_oa.pdf,Uncertain
P01_1074,On the relevance of value system structure for automated value-aligned decision-making,2024,10.1145/3605098.3636057,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Karanik_2024_oa.pdf,Include
P01_1075,Context Sensitive Frames and AI Alignment,2025,10.1109/CAI64502.2025.00218,,paywalled,openalex,,Include
P01_1077,Removing Prompt-template Bias in Reinforcement Learning from Human Feedback,2025,10.18653/v1/2025.findings-acl.1237,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Wang_2025_oa.pdf,Include
P01_1078,Decision-Maker Alignment: Benchmark Datasets,2025,10.1109/CAI64502.2025.00212,,paywalled,openalex,,Include
P01_1083,Inferring Human Fairness Judgments with Large Language Models in Human-Robot Interaction Scenarios,2025,10.1109/RO-MAN63969.2025.11217730,,paywalled,openalex,,Include
P01_1092,"Have a Break from Making Decisions, Have a MARS: The Multi-valued Action Reasoning System",2022,10.1007/978-3-031-21441-7_31,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Badea_2022_oa.pdf,Include
P01_1093,Multi Value Alignment: four steps for aligning ML/AI development choices with multiple values,2023,10.1145/3600211.3604745,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Jethwani_2023_oa.pdf,Uncertain
P01_1094,AI should embody our values: Investigating journalistic values to inform AI technology design,2020,10.1145/3419249.3420105,,paywalled,openalex,,Include
P01_1095,Synthesis and Properties of Optimally Value-Aligned Normative Systems,2022,10.1613/JAIR.1.13487,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Montes_2022_oa.pdf,Include
P01_1096,A Validity Perspective on Evaluating the Justified Use of Data-driven Decision-making Algorithms,2023,10.1109/SaTML54575.2023.00050,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Coston_2023_oa.pdf,Include
P01_1099,Trustworthy Knowledge Graph Completion Based on Multi-sourced Noisy Data,2022,10.1145/3485447.3511938,,paywalled,openalex,,Include
P01_1102,Solving A.I Safety and Alignment Issues Through Classical Safety Technology,2024,10.3233/FAIA241459,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Lin_2024_oa.pdf,Include
P01_1108,Body of knowledge and knowledge of the body: The early development of metaphor in bilingual children,2022,10.1016/j.langcom.2022.06.002,,paywalled,openalex,,Uncertain
P01_1109,Better Understanding of Humans for Cooperative AI through Clustering,2024,10.1109/CoG60054.2024.10645647,,oa-link-failed,openalex,,Include
P01_1111,Human-aware AI —A foundational framework for human–AI interaction,2023,10.1002/aaai.12142,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Sreedharan_2023_oa.pdf,Include
P01_1112,"The Potential and Challenges of Evaluating Attitudes, Opinions, and Values in Large Language Models",2024,10.18653/v1/2024.findings-emnlp.513,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Ma_2024_oa.pdf,Include
P01_1116,Estimating Value Preferences in a Hybrid Participatory System,2022,10.3233/FAIA220193,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Siebert_2022_oa.pdf,Include
P01_1121,Aligning to Social Norms and Values in Interactive Narratives,2022,10.18653/v1/2022.naacl-main.439,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Ammanabrolu_2022_oa.pdf,Include
P01_1122,AI safety and reproducibility: Establishing robust foundations for the neuropsychology of human values,2018,10.1007/978-3-319-99229-7_45,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Sarma_2018_oa.pdf,Include
P01_1124,CPMetric: Deep siamese networks for metric learning on structured preferences,2020,10.1007/978-3-030-56150-5_11,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Loreggia_2020_oa.pdf,Include
P01_1127,Pragmatic-Pedagogic Value Alignment,2020,10.1007/978-3-030-28619-4_7,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Fisac_2020_oa.pdf,Include
P01_1128,Moral Gridworlds: A Theoretical Proposal for Modeling Artificial Moral Cognition,2020,10.1007/s11023-020-09524-9,,paywalled,openalex,,Include
P01_1131,ARTIFICIAL INTELLIGENCE VALUE ALIGNMENT PRINCIPLES: THE STATE OF ART REVIEW FROM INFORMATION SYSTEMS RESEARCH,2021,10.18690/978-961-286-485-9.47,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Shengnan_2021_oa.pdf,Include
P01_1135,Using decision theory and value alignment to integrate analogue and digital AI,2022,10.1201/9780429446726-7,,paywalled,openalex,,Uncertain
P01_1137,MoVEMo: A structured approach for engineering reward functions,2018,10.1109/IRC.2018.00053,,paywalled,openalex,,Include
P01_1138,Aligning Crowd-Sourced Human Feedback for Reinforcement Learning on Code Generation by Large Language Models,2024,10.1109/TBDATA.2024.3524104,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/Wong_2024_oa.pdf,Include
P01_1139,Vision Paper: Advancing of AI Explainability for the Use of ChatGPT in Government Agencies - Proposal of A 4-Step Framework,2023,10.1109/BigData59044.2023.10386797,,oa-link-failed,openalex,,Include
P01_1142,Intentional Biases in LLM Responses,2023,10.1109/UEMCON59035.2023.10316060,,paywalled,openalex,,Include
P01_1144,What overarching ethical principle should a superintelligent AI follow?,2022,10.1007/s00146-021-01229-6,,retrieved-oa,openalex,thesis/papers/01-scoping-review/research/pdfs/S_vik_2022_oa.pdf,Include
